0,1,1,4,4.0,26.0,98623
0,1,1,5,5.0,44.0,38094
0,1,1,6,6.0,66.66666666666667,56937
0,1,1,7,7.0,94.0,46410
0,1,1,8,8.0,126.0,85320
0,1,1,9,9.0,162.66666666666666,105847
0,1,1,10,10.0,204.0,227985
0,1,1,11,11.0,250.0,282572
0,1,1,12,12.0,300.6666666666667,488827
0,1,1,13,13.0,356.0,420442
0,1,1,14,14.0,416.0,511697
0,1,1,15,15.0,480.6666666666667,777144
0,1,1,16,16.0,550.0,959983
0,1,1,17,17.0,624.0,1202706
0,1,1,18,18.0,702.6666666666666,1353648
0,1,1,19,19.0,786.0,1996812
0,1,1,20,20.0,874.0,3900646
0,1,1,21,21.0,966.6666666666666,4226268
0,1,1,22,22.0,1064.0,4323957
0,1,1,23,23.0,1166.0,3912729
0,1,1,24,24.0,1272.6666666666667,5621877
0,1,1,25,25.0,1384.0,5025045
0,1,1,26,26.0,1500.0,4979809
0,1,1,27,27.0,1620.6666666666667,9511985
0,1,1,28,28.0,1746.0,6886364
0,1,1,29,29.0,1876.0,14670999
0,1,1,30,30.0,2010.6666666666667,12510388
0,1,1,31,31.0,2150.0,11661740
0,1,1,32,32.0,2294.0,8811673
0,1,1,33,33.0,2442.6666666666665,26579133
0,1,1,34,34.0,2596.0,16654784
0,1,1,35,35.0,2754.0,95093369
0,1,1,36,36.0,2916.6666666666665,119508421
0,1,1,37,37.0,3084.0,179788470
0,1,1,38,38.0,3256.0,490897202
0,1,1,39,39.0,3432.6666666666665,215365310
0,1,1,40,40.0,3614.0,814738475
0,1,1,41,41.0,3800.0,214299572
0,1,1,42,42.0,3990.6666666666665,267225971
0,1,1,43,43.0,4186.0,531975996
0,1,1,44,44.0,4386.0,146128052
0,1,1,45,45.0,4590.666666666667,213316131
0,1,1,46,46.0,4800.0,431062623
0,1,1,47,47.0,5014.0,117409432
0,1,1,48,48.0,5232.666666666667,178529046
0,1,1,49,49.0,5456.0,165354532
0,1,1,50,50.0,5684.0,100961680
0,1,1,51,51.0,5916.666666666667,178271676
0,1,1,52,52.0,6154.0,309461125
0,1,1,53,53.0,6396.0,952165086
0,1,1,54,54.0,6642.666666666667,155069738
0,1,1,55,55.0,6894.0,708596768
0,1,1,4,4.0,26.0,92043
0,1,1,5,5.0,44.0,28343
0,1,1,6,6.0,66.66666666666667,65990
0,1,1,7,7.0,94.0,43554
0,1,1,8,8.0,126.0,102636
0,1,1,9,9.0,162.66666666666666,92307
0,1,1,10,10.0,204.0,182258
0,1,1,11,11.0,250.0,318199
0,1,1,12,12.0,300.6666666666667,249235
0,1,1,13,13.0,356.0,544433
0,1,1,14,14.0,416.0,833210
0,1,1,15,15.0,480.6666666666667,716968
0,1,1,16,16.0,550.0,1029825
0,1,1,17,17.0,624.0,1377249
0,1,1,18,18.0,702.6666666666666,2487289
0,1,1,19,19.0,786.0,2474617
0,1,1,20,20.0,874.0,13452085
0,1,1,21,21.0,966.6666666666666,2931889
0,1,1,22,22.0,1064.0,4258965
0,1,1,23,23.0,1166.0,3608342
0,1,1,24,24.0,1272.6666666666667,6001732
0,1,1,25,25.0,1384.0,14237136
0,1,1,26,26.0,1500.0,5390979
0,1,1,27,27.0,1620.6666666666667,10749892
0,1,1,28,28.0,1746.0,11210993
0,1,1,29,29.0,1876.0,11799035
0,1,1,30,30.0,2010.6666666666667,12816411
0,1,1,31,31.0,2150.0,135885102
0,1,1,32,32.0,2294.0,10569475
0,1,1,33,33.0,2442.6666666666665,88328919
0,1,1,34,34.0,2596.0,21826165
0,1,1,35,35.0,2754.0,61905374
0,1,1,4,4.0,26.0,80780
0,1,1,5,5.0,44.0,28738
0,1,1,6,6.0,66.66666666666667,56489
0,1,1,7,7.0,94.0,40146
0,1,1,8,8.0,126.0,80227
0,1,1,9,9.0,162.66666666666666,91333
0,1,1,10,10.0,204.0,184140
0,1,1,11,11.0,250.0,256709
0,1,1,12,12.0,300.6666666666667,340253
0,1,1,13,13.0,356.0,603686
0,1,1,14,14.0,416.0,786234
0,1,1,15,15.0,480.6666666666667,976743
0,1,1,16,16.0,550.0,1306154
0,1,1,17,17.0,624.0,1855496
0,1,1,18,18.0,702.6666666666666,1727042
0,1,1,19,19.0,786.0,3538536
0,1,1,20,20.0,874.0,4344851
0,1,1,21,21.0,966.6666666666666,3541299
0,1,1,22,22.0,1064.0,2485052
0,1,1,23,23.0,1166.0,5230143
0,1,1,24,24.0,1272.6666666666667,4429920
0,1,1,25,25.0,1384.0,6622301
0,1,1,26,26.0,1500.0,9402775
0,1,1,4,4.0,26.0,92464
0,1,1,5,5.0,44.0,42317
0,1,1,6,6.0,66.66666666666667,62924
0,1,1,7,7.0,94.0,62476
0,1,1,8,8.0,126.0,108702
0,1,1,9,9.0,162.66666666666666,113005
0,1,1,10,10.0,204.0,249485
0,1,1,11,11.0,250.0,386623
0,1,1,12,12.0,300.6666666666667,346648
0,1,1,13,13.0,356.0,473917
0,1,1,14,14.0,416.0,782444
0,1,1,15,15.0,480.6666666666667,646872
0,1,1,16,16.0,550.0,1133909
0,1,1,17,17.0,624.0,1051694
0,1,1,18,18.0,702.6666666666666,2085441
0,1,1,19,19.0,786.0,2220868
0,1,1,20,20.0,874.0,2518593
0,1,1,21,21.0,966.6666666666666,3402832
0,1,1,22,22.0,1064.0,4496753
0,1,1,23,23.0,1166.0,5029738
0,1,1,24,24.0,1272.6666666666667,4946511
0,1,1,25,25.0,1384.0,7686996
0,1,1,26,26.0,1500.0,6655855
0,1,1,27,27.0,1620.6666666666667,29650615
0,1,1,28,28.0,1746.0,25438813
0,1,1,29,29.0,1876.0,24954080
0,1,1,30,30.0,2010.6666666666667,36494549
0,1,1,31,31.0,2150.0,13930767
0,1,1,32,32.0,2294.0,24192688
0,1,1,33,33.0,2442.6666666666665,44919157
0,1,1,34,34.0,2596.0,39608618
0,1,1,35,35.0,2754.0,32960341
0,1,1,36,36.0,2916.6666666666665,102451537
0,1,1,37,37.0,3084.0,93803423
0,1,1,38,38.0,3256.0,128434719
0,1,1,39,39.0,3432.6666666666665,105157828
0,1,1,40,40.0,3614.0,122348916
0,1,1,41,41.0,3800.0,121190480
0,1,1,42,42.0,3990.6666666666665,204103263
0,1,1,43,43.0,4186.0,77652254
0,1,1,44,44.0,4386.0,82904674
0,1,1,45,45.0,4590.666666666667,109392933
0,1,1,46,46.0,4800.0,83561916
0,1,1,47,47.0,5014.0,90308750
0,1,1,48,48.0,5232.666666666667,141647570
0,1,1,49,49.0,5456.0,175550996
0,1,1,50,50.0,5684.0,105429876
0,1,1,51,51.0,5916.666666666667,179048228
0,1,1,52,52.0,6154.0,131082594
0,1,1,53,53.0,6396.0,104517689
0,1,1,54,54.0,6642.666666666667,162152307
0,1,1,55,55.0,6894.0,195148545
0,1,1,56,56.0,7150.0,209668301
