2,2,0,4,4.0,26.0,2153144,2153144
2,2,0,5,5.0,44.0,2868792,2868792
2,2,0,6,6.0,66.66666666666667,2868792,2868792
2,2,0,7,7.0,94.0,3584440,3584440
2,2,0,8,8.0,126.0,4300168,4300168
2,2,0,9,9.0,162.66666666666666,5015768,5015768
2,2,0,10,10.0,204.0,6447400,6447400
2,2,0,11,11.0,250.0,8596424,8596424
2,2,0,12,12.0,300.6666666666667,10026040,10026040
2,2,0,13,13.0,356.0,14320064,14320064
2,2,0,14,14.0,416.0,18614560,18614560
2,2,0,15,15.0,480.6666666666667,49251112,41842352
2,2,0,16,16.0,550.0,45356960,41833728
2,2,0,17,17.0,624.0,66612288,41808328
2,2,0,18,18.0,702.6666666666666,90092352,45124832
2,2,0,19,19.0,786.0,96466464,45358392
2,2,0,20,20.0,874.0,90515464,45623536
2,2,0,21,21.0,966.6666666666666,165128728,46672840
2,2,0,22,22.0,1064.0,523134592,47317968
2,2,0,4,4.0,26.0,2153144,2153144
2,2,0,5,5.0,44.0,2868792,2868792
2,2,0,6,6.0,66.66666666666667,2868792,2868792
2,2,0,7,7.0,94.0,3584440,3584440
2,2,0,8,8.0,126.0,4300200,4300200
2,2,0,9,9.0,162.66666666666666,5018208,5018208
2,2,0,10,10.0,204.0,6447128,6447128
2,2,0,11,11.0,250.0,8596480,8596480
2,2,0,12,12.0,300.6666666666667,10026224,10026224
2,2,0,13,13.0,356.0,14319760,14319760
2,2,0,14,14.0,416.0,18614136,18614136
2,2,0,15,15.0,480.6666666666667,51376448,41885464
2,2,0,16,16.0,550.0,48778624,41827752
2,2,0,17,17.0,624.0,73320896,44932120
2,2,0,18,18.0,702.6666666666666,79610120,45222944
2,2,0,19,19.0,786.0,100574680,45345616
2,2,0,20,20.0,874.0,95424808,45618696
2,2,0,21,21.0,966.6666666666666,160900584,46693936
2,2,0,22,22.0,1064.0,521705488,47319624
2,2,0,4,4.0,26.0,2153144,2153144
2,2,0,5,5.0,44.0,2868792,2868792
2,2,0,6,6.0,66.66666666666667,2868792,2868792
2,2,0,7,7.0,94.0,3584440,3584440
2,2,0,8,8.0,126.0,4300504,4300504
2,2,0,9,9.0,162.66666666666666,5015936,5015936
2,2,0,4,4.0,26.0,2153144,2153144
2,2,0,5,5.0,44.0,2868792,2868792
2,2,0,6,6.0,66.66666666666667,2868792,2868792
2,2,0,7,7.0,94.0,3584440,3584440
2,2,0,8,8.0,126.0,4300200,4300200
2,2,0,9,9.0,162.66666666666666,5015736,5015736
2,2,0,10,10.0,204.0,6447400,6447400
2,2,0,11,11.0,250.0,8596536,8596536
2,2,0,12,12.0,300.6666666666667,10026128,10026128
2,2,0,13,13.0,356.0,14320296,14320296
2,2,0,14,14.0,416.0,18614496,18614496
2,2,0,15,15.0,480.6666666666667,55627272,41850456
2,2,0,16,16.0,550.0,50882656,41830952
2,2,0,17,17.0,624.0,71220760,41841520
2,2,0,18,18.0,702.6666666666666,97779704,45099840
2,2,0,19,19.0,786.0,103370128,45358848
2,2,0,20,20.0,874.0,88754856,45703896
2,2,0,21,21.0,966.6666666666666,167242968,46625616
2,2,0,22,22.0,1064.0,526710128,47318320
2,2,0,4,4.0,26.0,2153144,2153144
2,2,0,5,5.0,44.0,2868792,2868792
2,2,0,6,6.0,66.66666666666667,2868792,2868792
2,2,0,7,7.0,94.0,3584440,3584440
2,2,0,8,8.0,126.0,4300168,4300168
2,2,0,9,9.0,162.66666666666666,5015776,5015776
2,2,0,10,10.0,204.0,6447400,6447400
2,2,0,11,11.0,250.0,8596104,8596104
2,2,0,12,12.0,300.6666666666667,10026040,10026040
2,2,0,13,13.0,356.0,14320176,14320176
2,2,0,14,14.0,416.0,18617600,18617600
2,2,0,4,4.0,26.0,2153144,2153144
2,2,0,5,5.0,44.0,2868792,2868792
2,2,0,6,6.0,66.66666666666667,2868792,2868792
2,2,0,7,7.0,94.0,3584440,3584440
2,2,0,8,8.0,126.0,4300168,4300168
2,2,0,9,9.0,162.66666666666666,5017872,5017872
2,2,0,10,10.0,204.0,6447400,6447400
2,2,0,11,11.0,250.0,8596576,8596576
2,2,0,12,12.0,300.6666666666667,10026128,10026128
2,2,0,13,13.0,356.0,14319832,14319832
2,2,0,14,14.0,416.0,18614840,18614840
2,2,0,15,15.0,480.6666666666667,45272120,41874584
2,2,0,16,16.0,550.0,51583864,41835688
2,2,0,17,17.0,624.0,67714168,41817576
2,2,0,18,18.0,702.6666666666666,89393488,45112472
2,2,0,19,19.0,786.0,106165048,45262536
2,2,0,20,20.0,874.0,91920136,45646744
2,2,0,21,21.0,966.6666666666666,670562080,46791160
2,2,0,22,22.0,1064.0,527426864,47374048
2,2,0,4,4.0,26.0,2153144,2153144
2,2,0,5,5.0,44.0,2868792,2868792
2,2,0,6,6.0,66.66666666666667,2868792,2868792
2,2,0,7,7.0,94.0,3584712,3584712
2,2,0,8,8.0,126.0,4300200,4300200
2,2,0,9,9.0,162.66666666666666,5017872,5017872
2,2,0,10,10.0,204.0,6447400,6447400
2,2,0,11,11.0,250.0,8596440,8596440
2,2,0,12,12.0,300.6666666666667,10025984,10025984
2,2,0,13,13.0,356.0,14320008,14320008
2,2,0,14,14.0,416.0,18614104,18614104
2,2,0,15,15.0,480.6666666666667,46417024,41861368
2,2,0,16,16.0,550.0,51584112,41816168
2,2,0,17,17.0,624.0,66311704,41838600
2,2,0,18,18.0,702.6666666666666,99368400,45065184
2,2,0,19,19.0,786.0,99176784,45324288
2,2,0,20,20.0,874.0,91918176,45656456
2,2,0,21,21.0,966.6666666666666,167942360,46530384
2,2,0,22,22.0,1064.0,526707392,47329576
2,2,0,4,4.0,26.0,2153144,2153144
2,2,0,5,5.0,44.0,2868792,2868792
2,2,0,6,6.0,66.66666666666667,2868792,2868792
2,2,0,7,7.0,94.0,3584440,3584440
2,2,0,8,8.0,126.0,4300168,4300168
2,2,0,9,9.0,162.66666666666666,5015808,5015808
2,2,0,10,10.0,204.0,6447400,6447400
2,2,0,11,11.0,250.0,8596080,8596080
2,2,0,12,12.0,300.6666666666667,10026168,10026168
2,2,0,13,13.0,356.0,14319904,14319904
2,2,0,14,14.0,416.0,18614744,18614744
2,2,0,15,15.0,480.6666666666667,52084848,41816504
2,2,0,16,16.0,550.0,51584032,41811216
2,2,0,17,17.0,624.0,74738144,44903248
2,2,0,18,18.0,702.6666666666666,91489856,45069448
2,2,0,19,19.0,786.0,104881096,45336432
2,2,0,20,20.0,874.0,87995176,45724600
2,2,0,21,21.0,966.6666666666666,160900400,46649808
2,2,0,22,22.0,1064.0,817304376,47532880
2,2,0,4,4.0,26.0,2153144,2153144
2,2,0,5,5.0,44.0,2868792,2868792
2,2,0,6,6.0,66.66666666666667,2868792,2868792
