0,0,1,1,4.0,0.0,5012832,5012832
0,0,1,2,4.0,4.0,5012936,5012936
0,0,1,3,4.0,8.0,5012792,5012792
0,0,1,4,4.0,10.0,5012792,5012792
0,0,1,5,4.0,11.2,5012800,5012800
0,0,1,6,4.0,12.0,5012824,5012824
0,0,1,7,4.0,13.714285714285714,5013048,5013048
0,0,1,8,4.0,14.0,5012824,5012824
0,0,1,9,4.0,15.11111111111111,5012792,5012792
0,0,1,10,4.0,13.6,5012896,5012896
0,0,1,11,4.0,15.272727272727273,5012928,5012928
0,0,1,12,4.0,16.666666666666668,5012880,5012880
0,0,1,13,4.0,16.615384615384617,5012944,5012944
0,0,1,14,4.0,16.571428571428573,5012944,5012944
0,0,1,15,4.0,17.6,5728648,5728648
0,0,1,16,4.0,17.5,5728472,5728472
0,0,1,17,4.0,17.41176470588235,5728648,5728648
0,0,1,18,4.0,18.22222222222222,5728520,5728520
0,0,1,19,4.0,17.263157894736842,5728536,5728536
0,0,1,20,4.0,17.2,5728472,5728472
0,0,1,21,4.0,17.142857142857142,5728440,5728440
0,0,1,22,4.0,17.454545454545453,5728440,5728440
0,0,1,23,4.0,18.782608695652176,5728584,5728584
0,0,1,24,4.0,18.666666666666668,5728448,5728448
0,0,1,25,4.0,18.56,5728800,5728800
0,0,1,26,4.0,18.46153846153846,5728600,5728600
0,0,1,27,4.0,19.85185185185185,6444392,6444392
0,0,1,28,4.0,17.714285714285715,5728472,5728472
0,0,1,29,4.0,17.93103448275862,132026336,49852232
0,0,1,30,4.0,19.733333333333334,5728504,5728504
0,0,1,31,4.0,18.838709677419356,7875552,7875552
0,0,1,32,4.0,19.0,5728464,5728464
0,0,1,33,4.0,19.636363636363637,7249664,7249664
0,0,1,34,4.0,19.764705882352942,6444320,6444320
0,0,1,35,4.0,18.97142857142857,6444352,6444352
0,0,1,36,4.0,18.88888888888889,6444112,6444112
0,0,1,37,4.0,19.243243243243242,6444320,6444320
0,0,1,1,4.0,0.0,5012848,5012848
0,0,1,2,4.0,4.0,5012944,5012944
0,0,1,3,4.0,5.333333333333333,5012952,5012952
0,0,1,4,4.0,8.0,5012824,5012824
0,0,1,5,4.0,11.2,5012888,5012888
0,0,1,6,4.0,12.0,5012840,5012840
0,0,1,7,4.0,14.857142857142858,5012864,5012864
0,0,1,8,4.0,12.0,5012824,5012824
0,0,1,9,4.0,15.11111111111111,5012888,5012888
0,0,1,10,4.0,16.0,5012976,5012976
0,0,1,11,4.0,14.545454545454545,5012848,5012848
0,0,1,12,4.0,15.333333333333334,5012800,5012800
0,0,1,13,4.0,16.0,5012792,5012792
0,0,1,14,4.0,17.142857142857142,5728808,5728808
0,0,1,15,4.0,17.066666666666666,5012928,5012928
0,0,1,16,4.0,16.0,5736680,5736680
0,0,1,17,4.0,17.41176470588235,5728600,5728600
0,0,1,18,4.0,16.444444444444443,5728584,5728584
0,0,1,19,4.0,16.842105263157894,5728576,5728576
0,0,1,20,4.0,17.2,5728624,5728624
0,0,1,21,4.0,18.666666666666668,5728512,5728512
0,0,1,22,4.0,17.454545454545453,5728512,5728512
0,0,1,23,4.0,17.73913043478261,5728488,5728488
0,0,1,24,4.0,18.333333333333332,5728552,5728552
0,0,1,25,4.0,17.92,5728592,5728592
0,0,1,26,4.0,18.153846153846153,8591288,8591288
0,0,1,27,4.0,18.37037037037037,5728512,5728512
0,0,1,28,4.0,18.285714285714285,7160232,7160232
0,0,1,29,4.0,19.586206896551722,10738088,10738088
0,0,1,30,4.0,18.4,5728568,5728568
0,0,1,31,4.0,18.838709677419356,5728440,5728440
0,0,1,32,4.0,18.25,5728536,5728536
0,0,1,33,4.0,19.151515151515152,58824848,46650832
0,0,1,1,4.0,0.0,5012864,5012864
0,0,1,2,4.0,4.0,5012800,5012800
0,0,1,3,4.0,8.0,5013032,5013032
0,0,1,4,4.0,10.0,5012840,5012840
0,0,1,5,4.0,11.2,5012864,5012864
0,0,1,6,4.0,12.0,5012888,5012888
0,0,1,7,4.0,12.571428571428571,5012840,5012840
0,0,1,8,4.0,14.0,5012904,5012904
0,0,1,9,4.0,15.11111111111111,5012864,5012864
0,0,1,10,4.0,14.4,5012792,5012792
0,0,1,11,4.0,15.272727272727273,5012824,5012824
0,0,1,12,4.0,16.0,5012872,5012872
0,0,1,13,4.0,15.384615384615385,5012840,5012840
0,0,1,14,4.0,16.571428571428573,5012848,5012848
0,0,1,15,4.0,16.533333333333335,5012912,5012912
0,0,1,16,4.0,16.5,5728584,5728584
0,0,1,17,4.0,17.41176470588235,5728624,5728624
0,0,1,18,4.0,16.88888888888889,5728520,5728520
0,0,1,19,4.0,17.68421052631579,5728592,5728592
0,0,1,20,4.0,16.4,6444200,6444200
0,0,1,21,4.0,17.523809523809526,5728520,5728520
0,0,1,22,4.0,17.818181818181817,5728528,5728528
0,0,1,23,4.0,18.782608695652176,5728584,5728584
0,0,1,24,4.0,18.0,5728520,5728520
0,0,1,25,4.0,18.24,5728488,5728488
0,0,1,26,4.0,19.076923076923077,5728584,5728584
0,0,1,27,4.0,19.555555555555557,5728536,5728536
0,0,1,28,4.0,19.142857142857142,6444136,6444136
0,0,1,29,4.0,19.310344827586206,5728648,5728648
0,0,1,30,4.0,19.466666666666665,5728680,5728680
0,0,1,31,4.0,19.096774193548388,5728864,5728864
0,0,1,32,4.0,18.75,7159816,7159816
0,0,1,33,4.0,18.90909090909091,11453944,11453944
0,0,1,34,4.0,19.764705882352942,11454040,11454040
0,0,1,35,4.0,18.97142857142857,7875488,7875488
0,0,1,36,4.0,18.88888888888889,7875520,7875520
0,0,1,37,4.0,19.027027027027028,15359104,15359104
0,0,1,38,4.0,18.526315789473685,6444816,6444816
0,0,1,39,4.0,18.871794871794872,289228736,50028536
0,0,1,40,4.0,19.6,6444088,6444088
0,0,1,41,4.0,18.536585365853657,6444088,6444088
0,0,1,42,4.0,20.0,7159832,7159832
0,0,1,43,4.0,19.348837209302324,5576880,5576880
