2,2,2,4,4.0,26.0,2153144,2153144
2,2,2,5,5.0,44.0,2868816,2868816
2,2,2,6,6.0,66.66666666666667,2868792,2868792
2,2,2,7,7.0,94.0,3584488,3584488
2,2,2,8,8.0,126.0,4300232,4300232
2,2,2,9,9.0,162.66666666666666,5015808,5015808
2,2,2,10,10.0,204.0,6447032,6447032
2,2,2,11,11.0,250.0,8596536,8596536
2,2,2,12,12.0,300.6666666666667,10026240,10026240
2,2,2,13,13.0,356.0,15035120,15035120
2,2,2,14,14.0,416.0,25771664,25771664
2,2,2,15,15.0,480.6666666666667,42874760,41872152
2,2,2,16,16.0,550.0,44914256,41832592
2,2,2,17,17.0,624.0,62804912,41835608
2,2,2,18,18.0,702.6666666666666,76814960,45230256
2,2,2,19,19.0,786.0,67714184,41803584
2,2,2,20,20.0,874.0,101035432,45632416
2,2,2,21,21.0,966.6666666666666,114594696,46479160
2,2,2,22,22.0,1064.0,358605592,47387120
2,2,2,23,23.0,1166.0,362191592,47838480
2,2,2,4,4.0,26.0,2153144,2153144
2,2,2,5,5.0,44.0,2868816,2868816
2,2,2,6,6.0,66.66666666666667,2868792,2868792
2,2,2,7,7.0,94.0,3584488,3584488
2,2,2,8,8.0,126.0,4300136,4300136
2,2,2,9,9.0,162.66666666666666,5015976,5015976
2,2,2,10,10.0,204.0,6447032,6447032
2,2,2,11,11.0,250.0,8596440,8596440
2,2,2,12,12.0,300.6666666666667,10026296,10026296
2,2,2,13,13.0,356.0,15036000,15036000
2,2,2,14,14.0,416.0,25771432,25771432
2,2,2,15,15.0,480.6666666666667,50667952,41857840
2,2,2,16,16.0,550.0,43869472,41867624
2,2,2,17,17.0,624.0,62804936,41812784
2,2,2,18,18.0,702.6666666666666,85997632,45207320
2,2,2,19,19.0,786.0,86598408,45299112
2,2,2,20,20.0,874.0,104542024,45668528
2,2,2,21,21.0,966.6666666666666,112490728,46522112
2,2,2,22,22.0,1064.0,362904896,47456936
2,2,2,23,23.0,1166.0,365043016,47864872
2,2,2,4,4.0,26.0,2153144,2153144
2,2,2,5,5.0,44.0,2868816,2868816
2,2,2,6,6.0,66.66666666666667,2868792,2868792
2,2,2,7,7.0,94.0,3584488,3584488
2,2,2,8,8.0,126.0,4300184,4300184
2,2,2,9,9.0,162.66666666666666,5015808,5015808
2,2,2,4,4.0,26.0,2153144,2153144
2,2,2,5,5.0,44.0,2868816,2868816
2,2,2,6,6.0,66.66666666666667,2868792,2868792
2,2,2,7,7.0,94.0,3584488,3584488
2,2,2,8,8.0,126.0,4300184,4300184
2,2,2,9,9.0,162.66666666666666,5015840,5015840
2,2,2,10,10.0,204.0,6447200,6447200
2,2,2,11,11.0,250.0,8596576,8596576
2,2,2,12,12.0,300.6666666666667,10025936,10025936
2,2,2,13,13.0,356.0,15035848,15035848
2,2,2,14,14.0,416.0,25771560,25771560
2,2,2,15,15.0,480.6666666666667,47833992,41843248
2,2,2,16,16.0,550.0,49122288,41856104
2,2,2,17,17.0,624.0,64207688,41800128
2,2,2,18,18.0,702.6666666666666,88694616,45185576
2,2,2,19,19.0,786.0,62804608,41879728
2,2,2,20,20.0,874.0,105243288,45636464
2,2,2,21,21.0,966.6666666666666,112525072,46502976
2,2,2,22,22.0,1064.0,360766192,47483768
2,2,2,23,23.0,1166.0,360053048,47871048
2,2,2,4,4.0,26.0,2153144,2153144
2,2,2,5,5.0,44.0,2868816,2868816
2,2,2,6,6.0,66.66666666666667,2868792,2868792
2,2,2,7,7.0,94.0,3584488,3584488
2,2,2,8,8.0,126.0,4300216,4300216
2,2,2,9,9.0,162.66666666666666,5017560,5017560
2,2,2,10,10.0,204.0,6447176,6447176
2,2,2,11,11.0,250.0,8596576,8596576
2,2,2,12,12.0,300.6666666666667,10026352,10026352
2,2,2,13,13.0,356.0,15035736,15035736
2,2,2,14,14.0,416.0,25770656,25770656
2,2,2,4,4.0,26.0,2153144,2153144
2,2,2,5,5.0,44.0,2868816,2868816
2,2,2,6,6.0,66.66666666666667,2868792,2868792
2,2,2,7,7.0,94.0,3584488,3584488
2,2,2,8,8.0,126.0,4300136,4300136
2,2,2,9,9.0,162.66666666666666,5015808,5015808
2,2,2,10,10.0,204.0,6447032,6447032
2,2,2,11,11.0,250.0,8596576,8596576
2,2,2,12,12.0,300.6666666666667,10026144,10026144
2,2,2,13,13.0,356.0,15035840,15035840
2,2,2,14,14.0,416.0,25771664,25771664
2,2,2,15,15.0,480.6666666666667,41765568,41848072
2,2,2,16,16.0,550.0,48778784,41833624
2,2,2,17,17.0,624.0,65610192,41814328
2,2,2,18,18.0,702.6666666666666,92188728,45117888
2,2,2,19,19.0,786.0,95424624,45285872
2,2,2,20,20.0,874.0,100334048,45626120
2,2,2,21,21.0,966.6666666666666,125114640,46506856
2,2,2,22,22.0,1064.0,367165568,47451248
2,2,2,23,23.0,1166.0,362904424,48002496
2,2,2,4,4.0,26.0,2153144,2153144
2,2,2,5,5.0,44.0,2868816,2868816
2,2,2,6,6.0,66.66666666666667,2868792,2868792
2,2,2,7,7.0,94.0,3584528,3584528
2,2,2,8,8.0,126.0,4300160,4300160
2,2,2,9,9.0,162.66666666666666,5017944,5017944
2,2,2,10,10.0,204.0,6447032,6447032
2,2,2,11,11.0,250.0,8596440,8596440
2,2,2,12,12.0,300.6666666666667,10026096,10026096
2,2,2,13,13.0,356.0,15035864,15035864
2,2,2,14,14.0,416.0,25771656,25771656
2,2,2,15,15.0,480.6666666666667,51024240,41847872
2,2,2,16,16.0,550.0,48778648,41841800
2,2,2,17,17.0,624.0,63506096,41866680
2,2,2,18,18.0,702.6666666666666,86648896,45166256
2,2,2,19,19.0,786.0,83182840,45390352
2,2,2,20,20.0,874.0,101736464,45639032
2,2,2,21,21.0,966.6666666666666,103139080,45998208
2,2,2,22,22.0,1064.0,366472640,47474752
2,2,2,23,23.0,1166.0,362191632,47880920
2,2,2,4,4.0,26.0,2153144,2153144
2,2,2,5,5.0,44.0,2868816,2868816
2,2,2,6,6.0,66.66666666666667,2868792,2868792
2,2,2,7,7.0,94.0,3584488,3584488
2,2,2,8,8.0,126.0,4300160,4300160
2,2,2,9,9.0,162.66666666666666,5015848,5015848
2,2,2,10,10.0,204.0,6447072,6447072
2,2,2,11,11.0,250.0,8596536,8596536
2,2,2,12,12.0,300.6666666666667,10037024,10037024
2,2,2,13,13.0,356.0,15035944,15035944
2,2,2,14,14.0,416.0,25770320,25770320
2,2,2,15,15.0,480.6666666666667,45708624,41850264
2,2,2,16,16.0,550.0,49479976,41825496
