2,1,0,4,4.0,26.0,5011056,5011056,22232
2,1,0,5,5.0,44.0,5027672,5027672,41752
2,1,0,6,6.0,66.66666666666667,5726936,5726936,71088
2,1,0,7,7.0,94.0,5742208,5742208,111816
2,1,0,4,4.0,26.0,5026416,5026416,22232
2,1,0,5,5.0,44.0,5011280,5011280,41752
2,1,0,6,6.0,66.66666666666667,5743352,5743352,71088
2,1,0,7,7.0,94.0,5743320,5743320,111816
2,1,0,4,4.0,26.0,5026376,5026376,22232
2,1,0,5,5.0,44.0,5026312,5026312,41752
2,1,0,6,6.0,66.66666666666667,5741984,5741984,71088
2,1,0,7,7.0,94.0,5742120,5742120,111816
2,1,0,4,4.0,26.0,5026344,5026344,22232
2,1,0,5,5.0,44.0,5026496,5026496,41752
2,1,0,6,6.0,66.66666666666667,5742200,5742200,71088
2,1,0,7,7.0,94.0,5742056,5742056,111816
2,1,0,4,4.0,26.0,5026336,5026336,22232
2,1,0,5,5.0,44.0,5026536,5026536,41752
2,1,0,6,6.0,66.66666666666667,5741992,5741992,71088
2,1,0,7,7.0,94.0,5726480,5726480,111816
2,1,0,4,4.0,26.0,5010968,5010968,22232
2,1,0,5,5.0,44.0,5026400,5026400,41752
2,1,0,6,6.0,66.66666666666667,5743360,5743360,71088
2,1,0,7,7.0,94.0,5742144,5742144,111816
2,1,0,4,4.0,26.0,5026504,5026504,22232
2,1,0,5,5.0,44.0,5026400,5026400,41752
2,1,0,6,6.0,66.66666666666667,5742048,5742048,71088
2,1,0,7,7.0,94.0,5743320,5743320,111816
2,1,0,4,4.0,26.0,5026376,5026376,22232
2,1,0,5,5.0,44.0,5011288,5011288,41752
2,1,0,6,6.0,66.66666666666667,5742080,5742080,71088
2,1,0,7,7.0,94.0,5743320,5743320,111816
2,1,0,4,4.0,26.0,5026568,5026568,22232
2,1,0,5,5.0,44.0,5026496,5026496,41752
2,1,0,6,6.0,66.66666666666667,5742064,5742064,71088
2,1,0,7,7.0,94.0,5743320,5743320,111816
2,1,0,4,4.0,26.0,5026496,5026496,22232
2,1,0,5,5.0,44.0,5027672,5027672,41752
2,1,0,6,6.0,66.66666666666667,5742176,5742176,71088
2,1,0,7,7.0,94.0,5742024,5742024,111816
2,1,0,4,4.0,26.0,5026528,5026528,22232
2,1,0,5,5.0,44.0,5026600,5026600,41752
2,1,0,6,6.0,66.66666666666667,5742144,5742144,71088
2,1,0,7,7.0,94.0,5742200,5742200,111816
