0,0,0,4,4.0,26.0,5026488,5026488,22584
0,0,0,5,5.0,44.0,5026464,5026464,41992
0,0,0,6,6.0,66.66666666666667,5742520,5742520,70992
0,0,0,7,7.0,94.0,5743408,5743408,111752
0,0,0,4,4.0,26.0,5027696,5027696,22584
0,0,0,5,5.0,44.0,5010888,5010888,41992
0,0,0,6,6.0,66.66666666666667,5743448,5743448,71056
0,0,0,7,7.0,94.0,5742168,5742168,111736
0,0,0,8,8.0,126.0,6459112,6459112,165040
0,0,0,9,9.0,162.66666666666666,6457832,6457832,235168
0,0,0,4,4.0,26.0,5026360,5026360,22392
0,0,0,5,5.0,44.0,5010696,5010696,41608
0,0,0,6,6.0,66.66666666666667,5742160,5742160,71504
0,0,0,7,7.0,94.0,5726344,5726344,111512
0,0,0,4,4.0,26.0,5026352,5026352,22360
0,0,0,5,5.0,44.0,5027696,5027696,42328
0,0,0,6,6.0,66.66666666666667,5742240,5742240,71184
0,0,0,7,7.0,94.0,5742160,5742160,111640
0,0,0,8,8.0,126.0,6458408,6458408,164864
0,0,0,9,9.0,162.66666666666666,6458032,6458032,233024
0,0,0,4,4.0,26.0,5026456,5026456,22520
0,0,0,5,5.0,44.0,5026448,5026448,42680
0,0,0,6,6.0,66.66666666666667,5742224,5742224,71264
0,0,0,7,7.0,94.0,5743344,5743344,110712
0,0,0,8,8.0,126.0,5743320,5743320,165200
0,0,0,4,4.0,26.0,5011440,5011440,22360
0,0,0,5,5.0,44.0,5027672,5027672,41608
0,0,0,6,6.0,66.66666666666667,5743320,5743320,71104
0,0,0,7,7.0,94.0,5726928,5726928,111064
0,0,0,8,8.0,126.0,5742136,5742136,164336
0,0,0,9,9.0,162.66666666666666,6457776,6457776,233744
0,0,0,4,4.0,26.0,5026544,5026544,22520
0,0,0,5,5.0,44.0,5010968,5010968,41912
0,0,0,6,6.0,66.66666666666667,5742448,5742448,71232
0,0,0,7,7.0,94.0,5743368,5743368,111752
0,0,0,4,4.0,26.0,5026352,5026352,22424
0,0,0,5,5.0,44.0,5027696,5027696,41800
0,0,0,6,6.0,66.66666666666667,5743408,5743408,71488
0,0,0,7,7.0,94.0,5743344,5743344,111528
0,0,0,4,4.0,26.0,5011288,5011288,22584
0,0,0,5,5.0,44.0,5026448,5026448,42200
0,0,0,6,6.0,66.66666666666667,5742128,5742128,71184
0,0,0,7,7.0,94.0,5742104,5742104,110712
0,0,0,8,8.0,126.0,5742104,5742104,165072
0,0,0,4,4.0,26.0,5026456,5026456,22424
0,0,0,5,5.0,44.0,5026304,5026304,42312
0,0,0,6,6.0,66.66666666666667,5742176,5742176,70992
0,0,0,7,7.0,94.0,5742152,5742152,111624
0,0,0,4,4.0,26.0,5027696,5027696,22360
0,0,0,5,5.0,44.0,5026528,5026528,41800
0,0,0,6,6.0,66.66666666666667,5742032,5742032,71568
0,0,0,7,7.0,94.0,5742080,5742080,111896
0,0,0,8,8.0,126.0,5727280,5727280,165072
0,0,0,4,4.0,26.0,5011280,5011280,22440
0,0,0,5,5.0,44.0,5027672,5027672,42200
0,0,0,6,6.0,66.66666666666667,5742104,5742104,71552
0,0,0,7,7.0,94.0,5743344,5743344,110888
0,0,0,8,8.0,126.0,5741992,5741992,164848
0,0,0,4,4.0,26.0,5026480,5026480,22392
0,0,0,5,5.0,44.0,5011288,5011288,41736
0,0,0,6,6.0,66.66666666666667,5742104,5742104,71248
0,0,0,7,7.0,94.0,5742192,5742192,0
0,0,0,8,8.0,126.0,5743352,5743352,165376
