0,3,2,4,4.0,26.0,48331
0,3,2,5,5.0,44.0,101991
0,3,2,6,6.0,66.66666666666667,256157
0,3,2,7,7.0,94.0,425455
0,3,2,8,8.0,126.0,800526
0,3,2,9,9.0,162.66666666666666,1597473
0,3,2,10,10.0,204.0,2562559
0,3,2,11,11.0,250.0,4138084
0,3,2,12,12.0,300.6666666666667,6693578
0,3,2,13,13.0,356.0,10252674
0,3,2,14,14.0,416.0,14833228
0,3,2,15,15.0,480.6666666666667,21980697
0,3,2,16,16.0,550.0,31623723
0,3,2,17,17.0,624.0,44452550
0,3,2,18,18.0,702.6666666666666,61669934
0,3,2,19,19.0,786.0,84648088
0,3,2,4,4.0,26.0,228366
0,3,2,5,5.0,44.0,121190
0,3,2,6,6.0,66.66666666666667,252617
0,3,2,7,7.0,94.0,408809
0,3,2,8,8.0,126.0,899781
0,3,2,9,9.0,162.66666666666666,1481994
0,3,2,10,10.0,204.0,2510163
0,3,2,11,11.0,250.0,4291870
0,3,2,12,12.0,300.6666666666667,6398540
0,3,2,13,13.0,356.0,9809853
0,3,2,14,14.0,416.0,14482703
0,3,2,15,15.0,480.6666666666667,22152951
0,3,2,16,16.0,550.0,31917171
0,3,2,17,17.0,624.0,43211019
0,3,2,18,18.0,702.6666666666666,61014794
0,3,2,19,19.0,786.0,82376325
0,3,2,20,20.0,874.0,115944815
0,3,2,21,21.0,966.6666666666666,182215738
0,3,2,22,22.0,1064.0,197648436
0,3,2,23,23.0,1166.0,241160615
0,3,2,24,24.0,1272.6666666666667,303028149
0,3,2,25,25.0,1384.0,372002641
0,3,2,26,26.0,1500.0,448115419
0,3,2,27,27.0,1620.6666666666667,548350049
0,3,2,28,28.0,1746.0,683930231
0,3,2,29,29.0,1876.0,835283219
0,3,2,30,30.0,2010.6666666666667,971643281
0,3,2,31,31.0,2150.0,1109203178
0,3,2,4,4.0,26.0,20422
0,3,2,5,5.0,44.0,80767
0,3,2,6,6.0,66.66666666666667,182785
0,3,2,7,7.0,94.0,398427
0,3,2,8,8.0,126.0,782854
0,3,2,9,9.0,162.66666666666666,1420649
0,3,2,10,10.0,204.0,2517887
0,3,2,11,11.0,250.0,4165443
0,3,2,12,12.0,300.6666666666667,6654776
0,3,2,13,13.0,356.0,10164305
0,3,2,14,14.0,416.0,14559233
0,3,2,15,15.0,480.6666666666667,21188771
0,3,2,16,16.0,550.0,31117815
0,3,2,17,17.0,624.0,43515297
0,3,2,18,18.0,702.6666666666666,65524702
0,3,2,19,19.0,786.0,83156298
0,3,2,20,20.0,874.0,108938784
0,3,2,21,21.0,966.6666666666666,145545858
0,3,2,22,22.0,1064.0,183954561
0,3,2,23,23.0,1166.0,241311333
0,3,2,24,24.0,1272.6666666666667,350738812
0,3,2,25,25.0,1384.0,365786623
0,3,2,26,26.0,1500.0,449512831
0,3,2,27,27.0,1620.6666666666667,539027930
0,3,2,28,28.0,1746.0,659523471
0,3,2,29,29.0,1876.0,781761834
0,3,2,30,30.0,2010.6666666666667,936869468
0,3,2,31,31.0,2150.0,1108723944
0,3,2,4,4.0,26.0,23619
0,3,2,5,5.0,44.0,76846
0,3,2,6,6.0,66.66666666666667,172495
0,3,2,7,7.0,94.0,398506
0,3,2,8,8.0,126.0,778025
0,3,2,9,9.0,162.66666666666666,1426123
0,3,2,10,10.0,204.0,2507387
0,3,2,11,11.0,250.0,4262829
0,3,2,12,12.0,300.6666666666667,6412711
0,3,2,13,13.0,356.0,10030272
0,3,2,14,14.0,416.0,14790521
0,3,2,15,15.0,480.6666666666667,21738693
0,3,2,16,16.0,550.0,30560538
0,3,2,17,17.0,624.0,43463637
0,3,2,18,18.0,702.6666666666666,62901677
0,3,2,19,19.0,786.0,83053661
0,3,2,20,20.0,874.0,110574036
0,3,2,21,21.0,966.6666666666666,144817638
0,3,2,22,22.0,1064.0,184548025
0,3,2,23,23.0,1166.0,238165190
0,3,2,24,24.0,1272.6666666666667,297389120
0,3,2,25,25.0,1384.0,364986991
0,3,2,26,26.0,1500.0,441354387
0,3,2,27,27.0,1620.6666666666667,536129616
0,3,2,28,28.0,1746.0,650788789
0,3,2,29,29.0,1876.0,780634699
0,3,2,30,30.0,2010.6666666666667,933943626
0,3,2,31,31.0,2150.0,1116154641
