1,3,2,4,4.0,26.0,5026528,5026528,20704
1,3,2,5,5.0,44.0,5026312,5026312,41168
1,3,2,6,6.0,66.66666666666667,5742160,5742160,129392
1,3,2,7,7.0,94.0,6457760,6457760,109120
1,3,2,8,8.0,126.0,7173296,7173296,304928
1,3,2,9,9.0,162.66666666666666,7889064,7889064,437000
1,3,2,10,10.0,204.0,10036400,10036400,596760
1,3,2,11,11.0,250.0,12183608,12183608,792008
1,3,2,12,12.0,300.6666666666667,16477168,16477168,1028856
1,3,2,13,13.0,356.0,21487144,21487144,1330688
1,3,2,14,14.0,416.0,27212720,27212720,1664528
1,3,2,15,15.0,480.6666666666667,33654152,33654152,1065536
1,3,2,16,16.0,550.0,6124048,6124048,2470744
1,3,2,17,17.0,624.0,7415264,7415264,2957168
1,3,2,18,18.0,702.6666666666666,41063248,46527912,3512736
1,3,2,19,19.0,786.0,41807560,46573632,4125112
1,3,2,20,20.0,874.0,42451096,46594576,4810232
1,3,2,21,21.0,966.6666666666666,43252800,46576936,5562832
1,3,2,22,22.0,1064.0,46714984,46571520,3345104
1,3,2,23,23.0,1166.0,54578744,46508008,7300096
1,3,2,24,24.0,1272.6666666666667,61172240,46541240,8293760
1,3,2,25,25.0,1384.0,64241904,46417216,9521800
1,3,2,26,26.0,1500.0,66615632,46426040,10718968
1,3,2,27,27.0,1620.6666666666667,69150104,46408384,11988304
1,3,2,28,28.0,1746.0,78088344,53800368,6984976
1,3,2,29,29.0,1876.0,76038064,53838016,7768872
1,3,2,30,30.0,2010.6666666666667,92130184,53623024,16428296
1,3,2,31,31.0,2150.0,92327568,53333632,18112224
1,3,2,32,32.0,2294.0,98901208,53204688,19899088
1,3,2,33,33.0,2442.6666666666665,107222032,53254536,11405832
1,3,2,34,34.0,2596.0,112419672,58936000,12466992
1,3,2,35,35.0,2754.0,120162464,58868656,25974184
1,3,2,36,36.0,2916.6666666666665,128640000,59004864,14755256
1,3,2,37,37.0,3084.0,137825824,58766944,30636640
1,3,2,38,38.0,3256.0,148994280,63777920,33219616
1,3,2,39,39.0,3432.6666666666665,155981528,63615248,35886824
1,3,2,40,40.0,3614.0,168677912,63967408,38715880
1,3,2,41,41.0,3800.0,192176416,69220336,41671696
1,3,2,42,42.0,3990.6666666666665,210473000,69011056,44804952
1,3,2,43,43.0,4186.0,220498960,73181344,48070624
1,3,2,44,44.0,4386.0,213638384,68789624,51480128
