2,3,1,4,4.0,26.0,5027712,5027712,20648
2,3,1,5,5.0,44.0,5026520,5026520,41144
2,3,1,6,6.0,66.66666666666667,5742088,5742088,68000
2,3,1,7,7.0,94.0,6457664,6457664,109128
2,3,1,8,8.0,126.0,7173448,7173448,160704
2,3,1,9,9.0,162.66666666666666,7889264,7889264,230624
2,3,1,10,10.0,204.0,10036168,10036168,314216
2,3,1,11,11.0,250.0,13615672,13615672,420336
2,3,1,12,12.0,300.6666666666667,16478464,16478464,544808
2,3,1,4,4.0,26.0,5010752,5010752,20648
2,3,1,5,5.0,44.0,5010696,5010696,41144
2,3,1,6,6.0,66.66666666666667,5742328,5742328,68000
2,3,1,7,7.0,94.0,6457832,6457832,109128
2,3,1,8,8.0,126.0,7174712,7174712,160704
2,3,1,9,9.0,162.66666666666666,7890296,7890296,230624
2,3,1,10,10.0,204.0,10035992,10035992,313688
2,3,1,11,11.0,250.0,13616144,13616144,420336
2,3,1,12,12.0,300.6666666666667,16478680,16478680,544808
2,3,1,13,13.0,356.0,22903952,22903952,701216
2,3,1,14,14.0,416.0,30791328,30791328,875944
2,3,1,15,15.0,480.6666666666667,56329648,46620600,1076232
2,3,1,16,16.0,550.0,61195176,46678048,1304320
2,3,1,17,17.0,624.0,69513864,46644872,1562952
2,3,1,18,18.0,702.6666666666666,83641304,51457648,1855192
2,3,1,19,19.0,786.0,88456952,51614784,2179976
2,3,1,20,20.0,874.0,79459264,51884768,2538368
2,3,1,21,21.0,966.6666666666666,129039408,52796760,2942248
2,3,1,4,4.0,26.0,5026488,5026488,20648
2,3,1,5,5.0,44.0,5026352,5026352,41144
2,3,1,6,6.0,66.66666666666667,5742064,5742064,68000
2,3,1,7,7.0,94.0,6457712,6457712,109128
2,3,1,8,8.0,126.0,7173648,7173648,160704
2,3,1,9,9.0,162.66666666666666,7889128,7889128,230624
2,3,1,10,10.0,204.0,10036072,10036072,313688
2,3,1,11,11.0,250.0,13614912,13614912,420336
2,3,1,12,12.0,300.6666666666667,16477440,16477440,544808
2,3,1,13,13.0,356.0,22918560,22918560,701216
2,3,1,14,14.0,416.0,30791896,30791896,875944
2,3,1,15,15.0,480.6666666666667,67432760,46571632,1076232
2,3,1,16,16.0,550.0,66738904,46564840,1304320
2,3,1,17,17.0,624.0,81510944,50938888,1562952
2,3,1,18,18.0,702.6666666666666,96040656,51172904,1855192
2,3,1,19,19.0,786.0,93078656,51569592,2179976
2,3,1,20,20.0,874.0,82955944,51885712,2538368
2,3,1,21,21.0,966.6666666666666,125579936,52753552,2942248
2,3,1,22,22.0,1064.0,449443432,53556696,3372376
