0,1,1,1,4.0,0.0,5026352,5026352,1416
0,1,1,2,4.0,4.0,5026440,5026440,5520
0,1,1,3,4.0,8.0,5026432,5026432,12008
0,1,1,4,4.0,10.0,5026440,5026440,18264
0,1,1,5,4.0,11.2,5026496,5026496,24688
0,1,1,6,4.0,12.0,5026496,5026496,30848
0,1,1,7,4.0,12.571428571428571,5026496,5026496,36960
0,1,1,8,4.0,14.0,5026320,5026320,46624
0,1,1,9,4.0,14.222222222222221,5026424,5026424,51904
0,1,1,10,4.0,13.6,5026464,5026464,55632
0,1,1,11,4.0,14.545454545454545,5026432,5026432,65584
0,1,1,12,4.0,16.666666666666668,5011016,5011016,77680
0,1,1,13,4.0,16.0,5026448,5026448,83160
0,1,1,14,4.0,17.142857142857142,5026552,5026552,93384
0,1,1,15,4.0,17.6,5742168,5742168,102320
0,1,1,16,4.0,16.5,5742072,5742072,103064
0,1,1,17,4.0,16.941176470588236,5742056,5742056,112720
0,1,1,18,4.0,16.88888888888889,5742032,5742032,119200
0,1,1,19,4.0,17.263157894736842,5742224,5742224,128712
0,1,1,20,4.0,18.0,5742224,5742224,137416
0,1,1,21,4.0,16.761904761904763,5742080,5742080,135920
0,1,1,22,4.0,17.09090909090909,5741976,5741976,147264
0,1,1,23,4.0,17.391304347826086,5742168,5742168,152872
0,1,1,24,4.0,18.333333333333332,5742160,5742160,169544
0,1,1,25,4.0,17.92,5742120,5742120,171296
0,1,1,26,4.0,18.46153846153846,5742112,5742112,182208
0,1,1,27,4.0,18.962962962962962,5742184,5742184,195224
0,1,1,28,4.0,19.142857142857142,6457784,6457784,204152
0,1,1,29,4.0,18.482758620689655,7173496,7173496,201280
0,1,1,30,4.0,18.666666666666668,5742096,5742096,213888
0,1,1,31,4.0,17.548387096774192,186761312,49910440,209272
0,1,1,32,4.0,18.75,5742080,5742080,228760
0,1,1,33,4.0,19.636363636363637,6457712,6457712,242480
0,1,1,34,4.0,19.294117647058822,6457624,6457624,244704
0,1,1,35,4.0,18.742857142857144,208888688,49925640,249432
0,1,1,36,4.0,18.666666666666668,6457728,6457728,255864
0,1,1,37,4.0,19.243243243243242,7889168,7889168,268384
0,1,1,38,4.0,19.36842105263158,6457720,6457720,277616
0,1,1,39,4.0,19.487179487179485,7889136,7889136,285528
0,1,1,1,4.0,0.0,5026440,5026440,1416
0,1,1,2,4.0,4.0,5026480,5026480,5520
0,1,1,3,4.0,8.0,5010824,5010824,12008
0,1,1,4,4.0,10.0,5026496,5026496,18200
0,1,1,5,4.0,9.6,5026464,5026464,22304
0,1,1,6,4.0,12.0,5026320,5026320,31024
0,1,1,7,4.0,13.714285714285714,5026464,5026464,39312
0,1,1,8,4.0,14.0,5010792,5010792,45392
0,1,1,9,4.0,16.0,5026376,5026376,57216
0,1,1,10,4.0,14.4,5026320,5026320,58560
0,1,1,11,4.0,16.727272727272727,5026440,5026440,71888
0,1,1,12,4.0,17.333333333333332,5026440,5026440,80224
0,1,1,13,4.0,16.615384615384617,5012496,5012496,84680
0,1,1,14,4.0,16.571428571428573,5026584,5026584,91304
0,1,1,15,4.0,16.533333333333335,5742136,5742136,97648
0,1,1,16,4.0,16.0,5742312,5742312,101768
0,1,1,17,4.0,16.941176470588236,5742256,5742256,112608
0,1,1,18,4.0,17.77777777777778,5726688,5726688,122448
0,1,1,19,4.0,17.68421052631579,5742088,5742088,131288
0,1,1,20,4.0,18.0,5742184,5742184,139272
0,1,1,21,4.0,18.285714285714285,5726968,5726968,146720
0,1,1,22,4.0,17.09090909090909,5742224,5742224,144128
0,1,1,23,4.0,18.08695652173913,5741968,5741968,158824
0,1,1,24,4.0,18.333333333333332,5726824,5726824,166856
0,1,1,25,4.0,17.92,5742128,5742128,171728
0,1,1,26,4.0,19.384615384615383,6457784,6457784,192768
0,1,1,27,4.0,19.25925925925926,5742072,5742072,195544
0,1,1,28,4.0,18.857142857142858,5742112,5742112,200328
0,1,1,29,4.0,18.75862068965517,5742296,5742296,205920
0,1,1,30,4.0,18.133333333333333,5742088,5742088,207248
0,1,1,31,4.0,19.870967741935484,7173616,7173616,230072
0,1,1,32,4.0,18.75,5742056,5742056,226200
0,1,1,33,4.0,18.90909090909091,7897616,7897616,234960
0,1,1,34,4.0,19.058823529411764,6457672,6457672,249904
0,1,1,35,4.0,19.2,6457744,6457744,253688
0,1,1,36,4.0,18.666666666666668,6458056,6458056,253976
0,1,1,37,4.0,18.81081081081081,6457776,6457776,263616
0,1,1,38,4.0,18.94736842105263,7158048,7158048,273824
0,1,1,39,4.0,19.692307692307693,97410920,49797376,287368
0,1,1,40,4.0,20.0,82264480,49798712,298120
0,1,1,41,4.0,19.51219512195122,7888936,7888936,299984
0,1,1,42,4.0,19.238095238095237,16477104,16477104,304320
0,1,1,43,4.0,19.348837209302324,7173360,7173360,315864
0,1,1,44,4.0,19.454545454545453,6457792,6457792,320680
0,1,1,45,4.0,20.266666666666666,1626684488,50536976,342792
0,1,1,46,4.0,18.782608695652176,7181696,7181696,328240
0,1,1,47,4.0,19.404255319148938,27212432,27212432,345600
0,1,1,48,4.0,19.833333333333332,9320296,9320296,356496
0,1,1,49,4.0,19.755102040816325,11467336,11467336,362584
0,1,1,50,4.0,20.32,12898720,12898720,379208
0,1,1,51,4.0,20.862745098039216,14193928,14193928,396880
0,1,1,52,4.0,20.0,1544403328,50559904,391680
